date;wp1;wp2;wp3;wp4;wp5;wp6
2011030117;0;0;0;0;0;0
2011030118;0;0;0;0;0;0
2011030119;0;0;0;0;0;0
2011030120;0;0;0;0;0;0
2011030121;0;0;0;0;0;0
2011030122;0;0;0;0;0;0
2011030123;0;0;0;0;0;0
2011030200;0;0;0;0;0;0
2011030201;0;0;0;0;0;0
2011030202;0;0;0;0;0;0
2011030203;0;0;0;0;0;0
2011030204;0;0;0;0;0;0
2011030205;0;0;0;0;0;0
2011030206;0;0;0;0;0;0
2011030207;0;0;0;0;0;0
2011030208;0;0;0;0;0;0
2011030209;0;0;0;0;0;0
2011030210;0;0;0;0;0;0
2011030211;0;0;0;0;0;0
2011030212;0;0;0;0;0;0
2011030213;0;0;0;0;0;0
2011030214;0;0;0;0;0;0
2011030215;0;0;0;0;0;0
2011030216;0;0;0;0;0;0
2011030217;0;0;0;0;0;0
2011030218;0;0;0;0;0;0
2011030219;0;0;0;0;0;0
2011030220;0;0;0;0;0;0
2011030221;0;0;0;0;0;0
2011030222;0;0;0;0;0;0
2011030223;0;0;0;0;0;0
2011030300;0;0;0;0;0;0
2011030301;0;0;0;0;0;0
2011030302;0;0;0;0;0;0
2011030303;0;0;0;0;0;0
2011030304;0;0;0;0;0;0
2011030305;0;0;0;0;0;0
2011030306;0;0;0;0;0;0
2011030307;0;0;0;0;0;0
2011030308;0;0;0;0;0;0
2011030309;0;0;0;0;0;0
2011030310;0;0;0;0;0;0
2011030311;0;0;0;0;0;0
2011030312;0;0;0;0;0;0
2011030501;0;0;0;0;0;0
2011030502;0;0;0;0;0;0
2011030503;0;0;0;0;0;0
2011030504;0;0;0;0;0;0
2011030505;0;0;0;0;0;0
2011030506;0;0;0;0;0;0
2011030507;0;0;0;0;0;0
2011030508;0;0;0;0;0;0
2011030509;0;0;0;0;0;0
2011030510;0;0;0;0;0;0
2011030511;0;0;0;0;0;0
2011030512;0;0;0;0;0;0
2011030513;0;0;0;0;0;0
2011030514;0;0;0;0;0;0
2011030515;0;0;0;0;0;0
2011030516;0;0;0;0;0;0
2011030517;0;0;0;0;0;0
2011030518;0;0;0;0;0;0
2011030519;0;0;0;0;0;0
2011030520;0;0;0;0;0;0
2011030521;0;0;0;0;0;0
2011030522;0;0;0;0;0;0
2011030523;0;0;0;0;0;0
2011030600;0;0;0;0;0;0
2011030601;0;0;0;0;0;0
2011030602;0;0;0;0;0;0
2011030603;0;0;0;0;0;0
2011030604;0;0;0;0;0;0
2011030605;0;0;0;0;0;0
2011030606;0;0;0;0;0;0
2011030607;0;0;0;0;0;0
2011030608;0;0;0;0;0;0
2011030609;0;0;0;0;0;0
2011030610;0;0;0;0;0;0
2011030611;0;0;0;0;0;0
2011030612;0;0;0;0;0;0
2011030613;0;0;0;0;0;0
2011030614;0;0;0;0;0;0
2011030615;0;0;0;0;0;0
2011030616;0;0;0;0;0;0
2011030617;0;0;0;0;0;0
2011030618;0;0;0;0;0;0
2011030619;0;0;0;0;0;0
2011030620;0;0;0;0;0;0
2011030621;0;0;0;0;0;0
2011030622;0;0;0;0;0;0
2011030623;0;0;0;0;0;0
2011030700;0;0;0;0;0;0
2011030813;0;0;0;0;0;0
2011030814;0;0;0;0;0;0
2011030815;0;0;0;0;0;0
2011030816;0;0;0;0;0;0
2011030817;0;0;0;0;0;0
2011030818;0;0;0;0;0;0
2011030819;0;0;0;0;0;0
2011030820;0;0;0;0;0;0
2011030821;0;0;0;0;0;0
2011030822;0;0;0;0;0;0
2011030823;0;0;0;0;0;0
2011030900;0;0;0;0;0;0
2011030901;0;0;0;0;0;0
2011030902;0;0;0;0;0;0
2011030903;0;0;0;0;0;0
2011030904;0;0;0;0;0;0
2011030905;0;0;0;0;0;0
2011030906;0;0;0;0;0;0
2011030907;0;0;0;0;0;0
2011030908;0;0;0;0;0;0
2011030909;0;0;0;0;0;0
2011030910;0;0;0;0;0;0
2011030911;0;0;0;0;0;0
2011030912;0;0;0;0;0;0
2011030913;0;0;0;0;0;0
2011030914;0;0;0;0;0;0
2011030915;0;0;0;0;0;0
2011030916;0;0;0;0;0;0
2011030917;0;0;0;0;0;0
2011030918;0;0;0;0;0;0
2011030919;0;0;0;0;0;0
2011030920;0;0;0;0;0;0
2011030921;0;0;0;0;0;0
2011030922;0;0;0;0;0;0
2011030923;0;0;0;0;0;0
2011031000;0;0;0;0;0;0
2011031001;0;0;0;0;0;0
2011031002;0;0;0;0;0;0
2011031003;0;0;0;0;0;0
2011031004;0;0;0;0;0;0
2011031005;0;0;0;0;0;0
2011031006;0;0;0;0;0;0
2011031007;0;0;0;0;0;0
2011031008;0;0;0;0;0;0
2011031009;0;0;0;0;0;0
2011031010;0;0;0;0;0;0
2011031011;0;0;0;0;0;0
2011031012;0;0;0;0;0;0
2011031201;0;0;0;0;0;0
2011031202;0;0;0;0;0;0
2011031203;0;0;0;0;0;0
2011031204;0;0;0;0;0;0
2011031205;0;0;0;0;0;0
2011031206;0;0;0;0;0;0
2011031207;0;0;0;0;0;0
2011031208;0;0;0;0;0;0
2011031209;0;0;0;0;0;0
2011031210;0;0;0;0;0;0
2011031211;0;0;0;0;0;0
2011031212;0;0;0;0;0;0
2011031213;0;0;0;0;0;0
2011031214;0;0;0;0;0;0
2011031215;0;0;0;0;0;0
2011031216;0;0;0;0;0;0
2011031217;0;0;0;0;0;0
2011031218;0;0;0;0;0;0
2011031219;0;0;0;0;0;0
2011031220;0;0;0;0;0;0
2011031221;0;0;0;0;0;0
2011031222;0;0;0;0;0;0
2011031223;0;0;0;0;0;0
2011031300;0;0;0;0;0;0
2011031301;0;0;0;0;0;0
2011031302;0;0;0;0;0;0
2011031303;0;0;0;0;0;0
2011031304;0;0;0;0;0;0
2011031305;0;0;0;0;0;0
2011031306;0;0;0;0;0;0
2011031307;0;0;0;0;0;0
2011031308;0;0;0;0;0;0
2011031309;0;0;0;0;0;0
2011031310;0;0;0;0;0;0
2011031311;0;0;0;0;0;0
2011031312;0;0;0;0;0;0
2011031313;0;0;0;0;0;0
2011031314;0;0;0;0;0;0
2011031315;0;0;0;0;0;0
2011031316;0;0;0;0;0;0
2011031317;0;0;0;0;0;0
2011031318;0;0;0;0;0;0
2011031319;0;0;0;0;0;0
2011031320;0;0;0;0;0;0
2011031321;0;0;0;0;0;0
2011031322;0;0;0;0;0;0
2011031323;0;0;0;0;0;0
2011031400;0;0;0;0;0;0
2011031513;0;0;0;0;0;0
2011031514;0;0;0;0;0;0
2011031515;0;0;0;0;0;0
2011031516;0;0;0;0;0;0
2011031517;0;0;0;0;0;0
2011031518;0;0;0;0;0;0
2011031519;0;0;0;0;0;0
2011031520;0;0;0;0;0;0
2011031521;0;0;0;0;0;0
2011031522;0;0;0;0;0;0
2011031523;0;0;0;0;0;0
2011031600;0;0;0;0;0;0
2011031601;0;0;0;0;0;0
2011031602;0;0;0;0;0;0
2011031603;0;0;0;0;0;0
2011031604;0;0;0;0;0;0
2011031605;0;0;0;0;0;0
2011031606;0;0;0;0;0;0
2011031607;0;0;0;0;0;0
2011031608;0;0;0;0;0;0
2011031609;0;0;0;0;0;0
2011031610;0;0;0;0;0;0
2011031611;0;0;0;0;0;0
2011031612;0;0;0;0;0;0
2011031613;0;0;0;0;0;0
2011031614;0;0;0;0;0;0
2011031615;0;0;0;0;0;0
2011031616;0;0;0;0;0;0
2011031617;0;0;0;0;0;0
2011031618;0;0;0;0;0;0
2011031619;0;0;0;0;0;0
2011031620;0;0;0;0;0;0
2011031621;0;0;0;0;0;0
2011031622;0;0;0;0;0;0
2011031623;0;0;0;0;0;0
2011031700;0;0;0;0;0;0
2011031701;0;0;0;0;0;0
2011031702;0;0;0;0;0;0
2011031703;0;0;0;0;0;0
2011031704;0;0;0;0;0;0
2011031705;0;0;0;0;0;0
2011031706;0;0;0;0;0;0
2011031707;0;0;0;0;0;0
2011031708;0;0;0;0;0;0
2011031709;0;0;0;0;0;0
2011031710;0;0;0;0;0;0
2011031711;0;0;0;0;0;0
2011031712;0;0;0;0;0;0
2011031901;0;0;0;0;0;0
2011031902;0;0;0;0;0;0
2011031903;0;0;0;0;0;0
2011031904;0;0;0;0;0;0
2011031905;0;0;0;0;0;0
2011031906;0;0;0;0;0;0
2011031907;0;0;0;0;0;0
2011031908;0;0;0;0;0;0
2011031909;0;0;0;0;0;0
2011031910;0;0;0;0;0;0
2011031911;0;0;0;0;0;0
2011031912;0;0;0;0;0;0
2011031913;0;0;0;0;0;0
2011031914;0;0;0;0;0;0
2011031915;0;0;0;0;0;0
2011031916;0;0;0;0;0;0
2011031917;0;0;0;0;0;0
2011031918;0;0;0;0;0;0
2011031919;0;0;0;0;0;0
2011031920;0;0;0;0;0;0
2011031921;0;0;0;0;0;0
2011031922;0;0;0;0;0;0
2011031923;0;0;0;0;0;0
2011032000;0;0;0;0;0;0
2011032001;0;0;0;0;0;0
2011032002;0;0;0;0;0;0
2011032003;0;0;0;0;0;0
2011032004;0;0;0;0;0;0
2011032005;0;0;0;0;0;0
2011032006;0;0;0;0;0;0
2011032007;0;0;0;0;0;0
2011032008;0;0;0;0;0;0
2011032009;0;0;0;0;0;0
2011032010;0;0;0;0;0;0
2011032011;0;0;0;0;0;0
2011032012;0;0;0;0;0;0
2011032013;0;0;0;0;0;0
2011032014;0;0;0;0;0;0
2011032015;0;0;0;0;0;0
2011032016;0;0;0;0;0;0
2011032017;0;0;0;0;0;0
2011032018;0;0;0;0;0;0
2011032019;0;0;0;0;0;0
2011032020;0;0;0;0;0;0
2011032021;0;0;0;0;0;0
2011032022;0;0;0;0;0;0
2011032023;0;0;0;0;0;0
2011032100;0;0;0;0;0;0
2011032213;0;0;0;0;0;0
2011032214;0;0;0;0;0;0
2011032215;0;0;0;0;0;0
2011032216;0;0;0;0;0;0
2011032217;0;0;0;0;0;0
2011032218;0;0;0;0;0;0
2011032219;0;0;0;0;0;0
2011032220;0;0;0;0;0;0
2011032221;0;0;0;0;0;0
2011032222;0;0;0;0;0;0
2011032223;0;0;0;0;0;0
2011032300;0;0;0;0;0;0
2011032301;0;0;0;0;0;0
2011032302;0;0;0;0;0;0
2011032303;0;0;0;0;0;0
2011032304;0;0;0;0;0;0
2011032305;0;0;0;0;0;0
2011032306;0;0;0;0;0;0
2011032307;0;0;0;0;0;0
2011032308;0;0;0;0;0;0
2011032309;0;0;0;0;0;0
2011032310;0;0;0;0;0;0
2011032311;0;0;0;0;0;0
2011032312;0;0;0;0;0;0
2011032313;0;0;0;0;0;0
2011032314;0;0;0;0;0;0
2011032315;0;0;0;0;0;0
2011032316;0;0;0;0;0;0
2011032317;0;0;0;0;0;0
2011032318;0;0;0;0;0;0
2011032319;0;0;0;0;0;0
2011032320;0;0;0;0;0;0
2011032321;0;0;0;0;0;0
2011032322;0;0;0;0;0;0
2011032323;0;0;0;0;0;0
2011032400;0;0;0;0;0;0
2011032401;0;0;0;0;0;0
2011032402;0;0;0;0;0;0
2011032403;0;0;0;0;0;0
2011032404;0;0;0;0;0;0
2011032405;0;0;0;0;0;0
2011032406;0;0;0;0;0;0
2011032407;0;0;0;0;0;0
2011032408;0;0;0;0;0;0
2011032409;0;0;0;0;0;0
2011032410;0;0;0;0;0;0
2011032411;0;0;0;0;0;0
2011032412;0;0;0;0;0;0
2011032601;0;0;0;0;0;0
2011032602;0;0;0;0;0;0
2011032603;0;0;0;0;0;0
2011032604;0;0;0;0;0;0
2011032605;0;0;0;0;0;0
2011032606;0;0;0;0;0;0
2011032607;0;0;0;0;0;0
2011032608;0;0;0;0;0;0
2011032609;0;0;0;0;0;0
2011032610;0;0;0;0;0;0
2011032611;0;0;0;0;0;0
2011032612;0;0;0;0;0;0
2011032613;0;0;0;0;0;0
2011032614;0;0;0;0;0;0
2011032615;0;0;0;0;0;0
2011032616;0;0;0;0;0;0
2011032617;0;0;0;0;0;0
2011032618;0;0;0;0;0;0
2011032619;0;0;0;0;0;0
2011032620;0;0;0;0;0;0
2011032621;0;0;0;0;0;0
2011032622;0;0;0;0;0;0
2011032623;0;0;0;0;0;0
2011032700;0;0;0;0;0;0
2011032701;0;0;0;0;0;0
2011032702;0;0;0;0;0;0
2011032703;0;0;0;0;0;0
2011032704;0;0;0;0;0;0
2011032705;0;0;0;0;0;0
2011032706;0;0;0;0;0;0
2011032707;0;0;0;0;0;0
2011032708;0;0;0;0;0;0
2011032709;0;0;0;0;0;0
2011032710;0;0;0;0;0;0
2011032711;0;0;0;0;0;0
2011032712;0;0;0;0;0;0
2011032713;0;0;0;0;0;0
2011032714;0;0;0;0;0;0
2011032715;0;0;0;0;0;0
2011032716;0;0;0;0;0;0
2011032717;0;0;0;0;0;0
2011032718;0;0;0;0;0;0
2011032719;0;0;0;0;0;0
2011032720;0;0;0;0;0;0
2011032721;0;0;0;0;0;0
2011032722;0;0;0;0;0;0
2011032723;0;0;0;0;0;0
2011032800;0;0;0;0;0;0
2011032913;0;0;0;0;0;0
2011032914;0;0;0;0;0;0
2011032915;0;0;0;0;0;0
2011032916;0;0;0;0;0;0
2011032917;0;0;0;0;0;0
2011032918;0;0;0;0;0;0
2011032919;0;0;0;0;0;0
2011032920;0;0;0;0;0;0
2011032921;0;0;0;0;0;0
2011032922;0;0;0;0;0;0
2011032923;0;0;0;0;0;0
2011033000;0;0;0;0;0;0
2011033001;0;0;0;0;0;0
2011033002;0;0;0;0;0;0
2011033003;0;0;0;0;0;0
2011033004;0;0;0;0;0;0
2011033005;0;0;0;0;0;0
2011033006;0;0;0;0;0;0
2011033007;0;0;0;0;0;0
2011033008;0;0;0;0;0;0
2011033009;0;0;0;0;0;0
2011033010;0;0;0;0;0;0
2011033011;0;0;0;0;0;0
2011033012;0;0;0;0;0;0
2011033013;0;0;0;0;0;0
2011033014;0;0;0;0;0;0
2011033015;0;0;0;0;0;0
2011033016;0;0;0;0;0;0
2011033017;0;0;0;0;0;0
2011033018;0;0;0;0;0;0
2011033019;0;0;0;0;0;0
2011033020;0;0;0;0;0;0
2011033021;0;0;0;0;0;0
2011033022;0;0;0;0;0;0
2011033023;0;0;0;0;0;0
2011033100;0;0;0;0;0;0
2011033101;0;0;0;0;0;0
2011033102;0;0;0;0;0;0
2011033103;0;0;0;0;0;0
2011033104;0;0;0;0;0;0
2011033105;0;0;0;0;0;0
2011033106;0;0;0;0;0;0
2011033107;0;0;0;0;0;0
2011033108;0;0;0;0;0;0
2011033109;0;0;0;0;0;0
2011033110;0;0;0;0;0;0
2011033111;0;0;0;0;0;0
2011033112;0;0;0;0;0;0
2011040201;0;0;0;0;0;0
2011040202;0;0;0;0;0;0
2011040203;0;0;0;0;0;0
2011040204;0;0;0;0;0;0
2011040205;0;0;0;0;0;0
2011040206;0;0;0;0;0;0
2011040207;0;0;0;0;0;0
2011040208;0;0;0;0;0;0
2011040209;0;0;0;0;0;0
2011040210;0;0;0;0;0;0
2011040211;0;0;0;0;0;0
2011040212;0;0;0;0;0;0
2011040213;0;0;0;0;0;0
2011040214;0;0;0;0;0;0
2011040215;0;0;0;0;0;0
2011040216;0;0;0;0;0;0
2011040217;0;0;0;0;0;0
2011040218;0;0;0;0;0;0
2011040219;0;0;0;0;0;0
2011040220;0;0;0;0;0;0
2011040221;0;0;0;0;0;0
2011040222;0;0;0;0;0;0
2011040223;0;0;0;0;0;0
2011040300;0;0;0;0;0;0
2011040301;0;0;0;0;0;0
2011040302;0;0;0;0;0;0
2011040303;0;0;0;0;0;0
2011040304;0;0;0;0;0;0
2011040305;0;0;0;0;0;0
2011040306;0;0;0;0;0;0
2011040307;0;0;0;0;0;0
2011040308;0;0;0;0;0;0
2011040309;0;0;0;0;0;0
2011040310;0;0;0;0;0;0
2011040311;0;0;0;0;0;0
2011040312;0;0;0;0;0;0
2011040313;0;0;0;0;0;0
2011040314;0;0;0;0;0;0
2011040315;0;0;0;0;0;0
2011040316;0;0;0;0;0;0
2011040317;0;0;0;0;0;0
2011040318;0;0;0;0;0;0
2011040319;0;0;0;0;0;0
2011040320;0;0;0;0;0;0
2011040321;0;0;0;0;0;0
2011040322;0;0;0;0;0;0
2011040323;0;0;0;0;0;0
2011040400;0;0;0;0;0;0
2011040513;0;0;0;0;0;0
2011040514;0;0;0;0;0;0
2011040515;0;0;0;0;0;0
2011040516;0;0;0;0;0;0
2011040517;0;0;0;0;0;0
2011040518;0;0;0;0;0;0
2011040519;0;0;0;0;0;0
2011040520;0;0;0;0;0;0
2011040521;0;0;0;0;0;0
2011040522;0;0;0;0;0;0
2011040523;0;0;0;0;0;0
2011040600;0;0;0;0;0;0
2011040601;0;0;0;0;0;0
2011040602;0;0;0;0;0;0
2011040603;0;0;0;0;0;0
2011040604;0;0;0;0;0;0
2011040605;0;0;0;0;0;0
2011040606;0;0;0;0;0;0
2011040607;0;0;0;0;0;0
2011040608;0;0;0;0;0;0
2011040609;0;0;0;0;0;0
2011040610;0;0;0;0;0;0
2011040611;0;0;0;0;0;0
2011040612;0;0;0;0;0;0
2011040613;0;0;0;0;0;0
2011040614;0;0;0;0;0;0
2011040615;0;0;0;0;0;0
2011040616;0;0;0;0;0;0
2011040617;0;0;0;0;0;0
2011040618;0;0;0;0;0;0
2011040619;0;0;0;0;0;0
2011040620;0;0;0;0;0;0
2011040621;0;0;0;0;0;0
2011040622;0;0;0;0;0;0
2011040623;0;0;0;0;0;0
2011040700;0;0;0;0;0;0
2011040701;0;0;0;0;0;0
2011040702;0;0;0;0;0;0
2011040703;0;0;0;0;0;0
2011040704;0;0;0;0;0;0
2011040705;0;0;0;0;0;0
2011040706;0;0;0;0;0;0
2011040707;0;0;0;0;0;0
2011040708;0;0;0;0;0;0
2011040709;0;0;0;0;0;0
2011040710;0;0;0;0;0;0
2011040711;0;0;0;0;0;0
2011040712;0;0;0;0;0;0
2011040901;0;0;0;0;0;0
2011040902;0;0;0;0;0;0
2011040903;0;0;0;0;0;0
2011040904;0;0;0;0;0;0
2011040905;0;0;0;0;0;0
2011040906;0;0;0;0;0;0
2011040907;0;0;0;0;0;0
2011040908;0;0;0;0;0;0
2011040909;0;0;0;0;0;0
2011040910;0;0;0;0;0;0
2011040911;0;0;0;0;0;0
2011040912;0;0;0;0;0;0
2011040913;0;0;0;0;0;0
2011040914;0;0;0;0;0;0
2011040915;0;0;0;0;0;0
2011040916;0;0;0;0;0;0
2011040917;0;0;0;0;0;0
2011040918;0;0;0;0;0;0
2011040919;0;0;0;0;0;0
2011040920;0;0;0;0;0;0
2011040921;0;0;0;0;0;0
2011040922;0;0;0;0;0;0
2011040923;0;0;0;0;0;0
2011041000;0;0;0;0;0;0
2011041001;0;0;0;0;0;0
2011041002;0;0;0;0;0;0
2011041003;0;0;0;0;0;0
2011041004;0;0;0;0;0;0
2011041005;0;0;0;0;0;0
2011041006;0;0;0;0;0;0
2011041007;0;0;0;0;0;0
2011041008;0;0;0;0;0;0
2011041009;0;0;0;0;0;0
2011041010;0;0;0;0;0;0
2011041011;0;0;0;0;0;0
2011041012;0;0;0;0;0;0
2011041013;0;0;0;0;0;0
2011041014;0;0;0;0;0;0
2011041015;0;0;0;0;0;0
2011041016;0;0;0;0;0;0
2011041017;0;0;0;0;0;0
2011041018;0;0;0;0;0;0
2011041019;0;0;0;0;0;0
2011041020;0;0;0;0;0;0
2011041021;0;0;0;0;0;0
2011041022;0;0;0;0;0;0
2011041023;0;0;0;0;0;0
2011041100;0;0;0;0;0;0
2011041213;0;0;0;0;0;0
2011041214;0;0;0;0;0;0
2011041215;0;0;0;0;0;0
2011041216;0;0;0;0;0;0
2011041217;0;0;0;0;0;0
2011041218;0;0;0;0;0;0
2011041219;0;0;0;0;0;0
2011041220;0;0;0;0;0;0
2011041221;0;0;0;0;0;0
2011041222;0;0;0;0;0;0
2011041223;0;0;0;0;0;0
2011041300;0;0;0;0;0;0
2011041301;0;0;0;0;0;0
2011041302;0;0;0;0;0;0
2011041303;0;0;0;0;0;0
2011041304;0;0;0;0;0;0
2011041305;0;0;0;0;0;0
2011041306;0;0;0;0;0;0
2011041307;0;0;0;0;0;0
2011041308;0;0;0;0;0;0
2011041309;0;0;0;0;0;0
2011041310;0;0;0;0;0;0
2011041311;0;0;0;0;0;0
2011041312;0;0;0;0;0;0
2011041313;0;0;0;0;0;0
2011041314;0;0;0;0;0;0
2011041315;0;0;0;0;0;0
2011041316;0;0;0;0;0;0
2011041317;0;0;0;0;0;0
2011041318;0;0;0;0;0;0
2011041319;0;0;0;0;0;0
2011041320;0;0;0;0;0;0
2011041321;0;0;0;0;0;0
2011041322;0;0;0;0;0;0
2011041323;0;0;0;0;0;0
2011041400;0;0;0;0;0;0
2011041401;0;0;0;0;0;0
2011041402;0;0;0;0;0;0
2011041403;0;0;0;0;0;0
2011041404;0;0;0;0;0;0
2011041405;0;0;0;0;0;0
2011041406;0;0;0;0;0;0
2011041407;0;0;0;0;0;0
2011041408;0;0;0;0;0;0
2011041409;0;0;0;0;0;0
2011041410;0;0;0;0;0;0
2011041411;0;0;0;0;0;0
2011041412;0;0;0;0;0;0
2011041601;0;0;0;0;0;0
2011041602;0;0;0;0;0;0
2011041603;0;0;0;0;0;0
2011041604;0;0;0;0;0;0
2011041605;0;0;0;0;0;0
2011041606;0;0;0;0;0;0
2011041607;0;0;0;0;0;0
2011041608;0;0;0;0;0;0
2011041609;0;0;0;0;0;0
2011041610;0;0;0;0;0;0
2011041611;0;0;0;0;0;0
2011041612;0;0;0;0;0;0
2011041613;0;0;0;0;0;0
2011041614;0;0;0;0;0;0
2011041615;0;0;0;0;0;0
2011041616;0;0;0;0;0;0
2011041617;0;0;0;0;0;0
2011041618;0;0;0;0;0;0
2011041619;0;0;0;0;0;0
2011041620;0;0;0;0;0;0
2011041621;0;0;0;0;0;0
2011041622;0;0;0;0;0;0
2011041623;0;0;0;0;0;0
2011041700;0;0;0;0;0;0
2011041701;0;0;0;0;0;0
2011041702;0;0;0;0;0;0
2011041703;0;0;0;0;0;0
2011041704;0;0;0;0;0;0
2011041705;0;0;0;0;0;0
2011041706;0;0;0;0;0;0
2011041707;0;0;0;0;0;0
2011041708;0;0;0;0;0;0
2011041709;0;0;0;0;0;0
2011041710;0;0;0;0;0;0
2011041711;0;0;0;0;0;0
2011041712;0;0;0;0;0;0
2011041713;0;0;0;0;0;0
2011041714;0;0;0;0;0;0
2011041715;0;0;0;0;0;0
2011041716;0;0;0;0;0;0
2011041717;0;0;0;0;0;0
2011041718;0;0;0;0;0;0
2011041719;0;0;0;0;0;0
2011041720;0;0;0;0;0;0
2011041721;0;0;0;0;0;0
2011041722;0;0;0;0;0;0
2011041723;0;0;0;0;0;0
2011041800;0;0;0;0;0;0
2011041913;0;0;0;0;0;0
2011041914;0;0;0;0;0;0
2011041915;0;0;0;0;0;0
2011041916;0;0;0;0;0;0
2011041917;0;0;0;0;0;0
2011041918;0;0;0;0;0;0
2011041919;0;0;0;0;0;0
2011041920;0;0;0;0;0;0
2011041921;0;0;0;0;0;0
2011041922;0;0;0;0;0;0
2011041923;0;0;0;0;0;0
2011042000;0;0;0;0;0;0
2011042001;0;0;0;0;0;0
2011042002;0;0;0;0;0;0
2011042003;0;0;0;0;0;0
2011042004;0;0;0;0;0;0
2011042005;0;0;0;0;0;0
2011042006;0;0;0;0;0;0
2011042007;0;0;0;0;0;0
2011042008;0;0;0;0;0;0
2011042009;0;0;0;0;0;0
2011042010;0;0;0;0;0;0
2011042011;0;0;0;0;0;0
2011042012;0;0;0;0;0;0
2011042013;0;0;0;0;0;0
2011042014;0;0;0;0;0;0
2011042015;0;0;0;0;0;0
2011042016;0;0;0;0;0;0
2011042017;0;0;0;0;0;0
2011042018;0;0;0;0;0;0
2011042019;0;0;0;0;0;0
2011042020;0;0;0;0;0;0
2011042021;0;0;0;0;0;0
2011042022;0;0;0;0;0;0
2011042023;0;0;0;0;0;0
2011042100;0;0;0;0;0;0
2011042101;0;0;0;0;0;0
2011042102;0;0;0;0;0;0
2011042103;0;0;0;0;0;0
2011042104;0;0;0;0;0;0
2011042105;0;0;0;0;0;0
2011042106;0;0;0;0;0;0
2011042107;0;0;0;0;0;0
2011042108;0;0;0;0;0;0
2011042109;0;0;0;0;0;0
2011042110;0;0;0;0;0;0
2011042111;0;0;0;0;0;0
2011042112;0;0;0;0;0;0
2011042301;0;0;0;0;0;0
2011042302;0;0;0;0;0;0
2011042303;0;0;0;0;0;0
2011042304;0;0;0;0;0;0
2011042305;0;0;0;0;0;0
2011042306;0;0;0;0;0;0
2011042307;0;0;0;0;0;0
2011042308;0;0;0;0;0;0
2011042309;0;0;0;0;0;0
2011042310;0;0;0;0;0;0
2011042311;0;0;0;0;0;0
2011042312;0;0;0;0;0;0
2011042313;0;0;0;0;0;0
2011042314;0;0;0;0;0;0
2011042315;0;0;0;0;0;0
2011042316;0;0;0;0;0;0
2011042317;0;0;0;0;0;0
2011042318;0;0;0;0;0;0
2011042319;0;0;0;0;0;0
2011042320;0;0;0;0;0;0
2011042321;0;0;0;0;0;0
2011042322;0;0;0;0;0;0
2011042323;0;0;0;0;0;0
2011042400;0;0;0;0;0;0
2011042401;0;0;0;0;0;0
2011042402;0;0;0;0;0;0
2011042403;0;0;0;0;0;0
2011042404;0;0;0;0;0;0
2011042405;0;0;0;0;0;0
2011042406;0;0;0;0;0;0
2011042407;0;0;0;0;0;0
2011042408;0;0;0;0;0;0
2011042409;0;0;0;0;0;0
2011042410;0;0;0;0;0;0
2011042411;0;0;0;0;0;0
2011042412;0;0;0;0;0;0
2011042413;0;0;0;0;0;0
2011042414;0;0;0;0;0;0
2011042415;0;0;0;0;0;0
2011042416;0;0;0;0;0;0
2011042417;0;0;0;0;0;0
2011042418;0;0;0;0;0;0
2011042419;0;0;0;0;0;0
2011042420;0;0;0;0;0;0
2011042421;0;0;0;0;0;0
2011042422;0;0;0;0;0;0
2011042423;0;0;0;0;0;0
2011042500;0;0;0;0;0;0
2011042613;0;0;0;0;0;0
2011042614;0;0;0;0;0;0
2011042615;0;0;0;0;0;0
2011042616;0;0;0;0;0;0
2011042617;0;0;0;0;0;0
2011042618;0;0;0;0;0;0
2011042619;0;0;0;0;0;0
2011042620;0;0;0;0;0;0
2011042621;0;0;0;0;0;0
2011042622;0;0;0;0;0;0
2011042623;0;0;0;0;0;0
2011042700;0;0;0;0;0;0
2011042701;0;0;0;0;0;0
2011042702;0;0;0;0;0;0
2011042703;0;0;0;0;0;0
2011042704;0;0;0;0;0;0
2011042705;0;0;0;0;0;0
2011042706;0;0;0;0;0;0
2011042707;0;0;0;0;0;0
2011042708;0;0;0;0;0;0
2011042709;0;0;0;0;0;0
2011042710;0;0;0;0;0;0
2011042711;0;0;0;0;0;0
2011042712;0;0;0;0;0;0
2011042713;0;0;0;0;0;0
2011042714;0;0;0;0;0;0
2011042715;0;0;0;0;0;0
2011042716;0;0;0;0;0;0
2011042717;0;0;0;0;0;0
2011042718;0;0;0;0;0;0
2011042719;0;0;0;0;0;0
2011042720;0;0;0;0;0;0
2011042721;0;0;0;0;0;0
2011042722;0;0;0;0;0;0
2011042723;0;0;0;0;0;0
2011042800;0;0;0;0;0;0
2011042801;0;0;0;0;0;0
2011042802;0;0;0;0;0;0
2011042803;0;0;0;0;0;0
2011042804;0;0;0;0;0;0
2011042805;0;0;0;0;0;0
2011042806;0;0;0;0;0;0
2011042807;0;0;0;0;0;0
2011042808;0;0;0;0;0;0
2011042809;0;0;0;0;0;0
2011042810;0;0;0;0;0;0
2011042811;0;0;0;0;0;0
2011042812;0;0;0;0;0;0
2011043001;0;0;0;0;0;0
2011043002;0;0;0;0;0;0
2011043003;0;0;0;0;0;0
2011043004;0;0;0;0;0;0
2011043005;0;0;0;0;0;0
2011043006;0;0;0;0;0;0
2011043007;0;0;0;0;0;0
2011043008;0;0;0;0;0;0
2011043009;0;0;0;0;0;0
2011043010;0;0;0;0;0;0
